FeatureID	RE	SE_RE	CI_RE_lower	CI_RE_upper	Zscore	p-value	tau2	I^2	FDR_Qvalue	BedarfJR_2017_CohenD	BedarfJR_2017_SE_d	BedarfJR_2017_pvalue	BedarfJR_2017_Qvalue	BoktorJC_2023_CohenD	BoktorJC_2023_SE_d	BoktorJC_2023_pvalue	BoktorJC_2023_Qvalue	DuruIC_2024_CohenD	DuruIC_2024_SE_d	DuruIC_2024_pvalue	DuruIC_2024_Qvalue	JoS_2022_CohenD	JoS_2022_SE_d	JoS_2022_pvalue	JoS_2022_Qvalue	MaoL_2021_CohenD	MaoL_2021_SE_d	MaoL_2021_pvalue	MaoL_2021_Qvalue	NishiwakiH_2024_CohenD	NishiwakiH_2024_SE_d	NishiwakiH_2024_pvalue	NishiwakiH_2024_Qvalue	QianY_2020_CohenD	QianY_2020_SE_d	QianY_2020_pvalue	QianY_2020_Qvalue	WallenZD_2022_CohenD	WallenZD_2022_SE_d	WallenZD_2022_pvalue	WallenZD_2022_Qvalue
s__Zhenpiania_hominis	0.325114951025074	0.0523742310415871	0.222463344465584	0.427766557584564	6.20753650334113	5.38216099308407e-10	0	0	1.4893907329952648e-7	0.02120591151655779	0.26977512796463216	0.9376957288618218	0.9648753152056426	0.4067563825604885	0.12988972175951252	0.0022693443954021923	0.27865765656795105	0.3041169837907125	0.1750909844697392	0.0829937523338331	0.5532400152755883	0.1532613601663892	0.16140778162392758	0.3437474234669603	0.5024994098842819	0.3457565304591419	0.23116301339862708	0.13592608370489642	0.5024203178133837	0.5230781870410327	0.158345756777911	0.001061153272022549	0.041825400242840205	0.44003922640442417	0.22921682143549804	0.05560467956682865	0.4673981241888537	0.29816897962415717	0.08365024959497802	8.04907000800269e-4	0.028246044135775594
s__Absicoccus_porci	0.131349275965085	0.0579555121776873	0.017758559391245	0.244939992538924	2.2663810745452	0.0234280613217834	0	0	0.21789073093312927	0.3301467300816938	0.27159906726298366	0.2267241184250015	0.5642629669931086	0.16529860319883105	0.1287864258659473	0.21111018094383768	0.6229119535513851	NA	NA	NA	NA	0.1680012223242275	0.16145540505843758	0.29948462592027103	0.5024994098842819	NA	NA	NA	NA	0.1382142541503294	0.15589126720067584	0.37978782613609596	0.539545611508842	NA	NA	NA	NA	0.08680638898053683	0.08322845120446787	0.3271032343814422	0.6530779331963468
s__Acetivibrio_sp_MSJd_27	0.0930313313435653	0.0534475088413726	-0.011723861048911	0.197786523736042	1.74061117833712	0.0817517568949239	0	0	0.4368216724842838	-0.1455367582109559	0.2701244307793682	0.5921190978707571	0.7453884206872429	-0.08118772381673403	0.12862000989056185	0.5385833256856639	0.7151144309179909	0.12299626765005521	0.17425209531618613	0.48113419842746685	0.6777415543316404	0.26541797048800475	0.16187941395169872	0.10206972494976209	0.5024994098842819	NA	NA	NA	NA	0.14444457998299695	0.155908383720672	0.35873449788415557	0.539545611508842	0.22645540682891888	0.22721694287077082	0.32040273255411594	0.4673981241888537	0.10367538506563928	0.08324514834321049	0.2419230197284475	0.6530779331963468
s__Acidaminococcus_fermentans	0.111445658691132	0.0579398008018301	-0.00211426415187969	0.225005581534144	1.923473280005	0.0544206390433068	0	0	0.35934148643780023	-0.1079221140579081	0.2699638516434688	0.690975878625353	0.8143184124977633	0.156805517522954	0.12876447922216716	0.2354413049712647	0.6229119535513851	NA	NA	NA	NA	0.18184108443165758	0.16150408406593666	0.2615756963822731	0.5024994098842819	NA	NA	NA	NA	0.13821425415032937	0.15589126720067584	0.3797878261360962	0.539545611508842	NA	NA	NA	NA	0.08702006728524671	0.08322864423177632	0.32591486754794974	0.6530779331963468
s__Acidaminococcus_massiliensis	0.0920796406931214	0.0988476439575835	-0.10165818142038	0.285817462806623	0.931530960238503	0.351578977185159	0.0218512893132482	0.427334445842312	0.6435396311194372	NA	NA	NA	NA	NA	NA	NA	NA	0.26661419158748706	0.17485927999307335	0.12806088085303177	0.5532400152755883	NA	NA	NA	NA	0.2951179848954181	0.23070058408664834	0.20221215183905364	0.5024203178133837	-0.24478027992838686	0.15628747752574226	0.12075847427817644	0.539545611508842	0.26068470133689553	0.22745210794734289	0.253186105018717	0.4673981241888537	0.06199024222129406	0.08320925919380881	0.4839547284841871	0.6530779331963468
s__Acidaminococcus_provencensis	0.0876854552018394	0.0672541887515921	-0.0441303325607399	0.219501242964419	1.30379173148176	0.192304602593451	0	0	0.6109875957765715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15325436873277756	0.16140776006881769	0.3437693725335924	0.5024994098842819	0.16388871118169693	0.22983981457239358	0.4771842036191247	0.6453684603988532	NA	NA	NA	NA	-0.1604503539932316	0.22685630373961035	0.4807286425419418	0.6233396206423021	0.09365906005714479	0.08323487778773235	0.29039582492412175	0.6530779331963468
s__Actinobaculum_sp_oral_taxon_183	0.0891257153991666	0.0579694608320699	-0.0244923400348957	0.202743770833229	1.53745979555257	0.124180753164609	0.00220795114066041	0.0659539878253613	0.5262615754863208	0.2902879588275594	0.271184607268443	0.2871015814143098	0.5642629669931086	0.16529860319883155	0.1287864258659473	0.21111018094383616	0.6229119535513851	-0.19318657714691317	0.17449317060201747	0.2691678576625315	0.5532400152755883	0.043394483129938634	0.16119031254697047	0.7883654685813688	0.8582314436840285	-0.16107318185916042	0.22982671507984623	0.4847604683452076	0.6532704220099224	0.2893665014365741	0.15651820771404973	0.0670150052162999	0.4261337263091939	NA	NA	NA	NA	0.09467454916660836	0.08323587161275268	0.285202353118627	0.6530779331963468
s__Actinomyces_bouchesdurhonensis	-0.0494438194366468	0.0534707934792417	-0.15424464888074	0.0553570100074461	-0.924688343288599	0.355128044595157	0	0	0.6473112381722502	-0.3004647162453591	0.27128542311128523	0.2707159162897864	0.5642629669931086	-0.11060893431362011	0.12866532634750777	0.4022961801151034	0.6229119535513851	-0.0882902971431808	0.17417236692725224	0.6129079315889477	0.7725083281509231	0.040805176297423064	0.1611881166419548	0.8007164511492828	0.8660285830028209	0.188757592769878	0.22996533852902115	0.41320994711402925	0.5903909457457396	-0.25843143730349527	0.15635406481067562	0.1015372867034536	0.5271763475837764	NA	NA	NA	NA	0.0125439896014995	0.08319009977743712	0.8873423253797235	0.9422848436644085
s__Actinomyces_dentalis	0.10245031884636	0.101067086266594	-0.095637530258567	0.300538167951287	1.01368628136877	0.310732472190605	0.0232002875098415	0.48254965373358	0.6354886469571841	0.2559633594468363	0.2708699451988491	0.3473661105491549	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	-0.28016379595337626	0.16196007888879033	0.08454910380679576	0.5024994098842819	0.11972973061982843	0.22966043515165585	0.6032648188086838	0.750615459658124	0.27636852445320664	0.1564470027058286	0.08010456384697139	0.4780537424763031	NA	NA	NA	NA	0.171039191597804	0.08334124616785935	0.05378412675541366	0.4245037824536282
s__Actinomyces_graevenitzii	-0.0664717474841013	0.0534817549723881	-0.171294061059978	0.0383505660917753	-1.24288642955751	0.213909687074691	0	0	0.631872319077318	-0.02984202350080043	0.26978256068808126	0.9124120750311973	0.9509175387481102	0.16529860319883233	0.1287864258659473	0.2111101809438341	0.6229119535513851	-0.20183366979973716	0.17453024554185126	0.24841983055720115	0.5532400152755883	-0.25159585496571113	0.16180772753026032	0.121035547918669	0.5024994098842819	-0.07529853164978954	0.22953624369843337	0.7436488880920971	0.847400369751088	-0.03681803894407079	0.15571866496832104	0.8148169830021758	0.8756233109311178	NA	NA	NA	NA	-0.09430922447541802	0.08323551284887237	0.2870634180930877	0.6530779331963468
s__Actinomyces_naeslundii	0.148589809719599	0.0649611876552857	0.0212682215222912	0.275911397916907	2.28736288671454	0.0221746506637867	0	0	0.21159760696102417	0.3681227256094559	0.2720427869964894	0.1783918738809435	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	-0.07801753421338344	0.16123264629552897	0.6294635450223758	0.735611804176045	NA	NA	NA	NA	0.21864640766751883	0.15617001167221564	0.16545298346425022	0.539545611508842	NA	NA	NA	NA	0.16857896790861635	0.08333690974550563	0.05731277707274287	0.4379273875034402
s__Actinomyces_oris	0.196980392017411	0.0887501502784534	0.0230332938491246	0.370927490185697	2.21949361662358	0.0264531610179733	0.0334475029216757	0.616955777702188	0.23476216366971053	-0.16170958836308302	0.27020808754386483	0.5517619531199098	0.7215674352389304	0.22845094194559207	0.1289857421989202	0.08439285307788601	0.6229119535513851	-0.22017272888086567	0.1746142179247269	0.2082232539576654	0.5532400152755883	0.06779644666557767	0.16121763842122686	0.6749889287031873	0.769067223231507	0.22941573387056144	0.23020849553612058	0.32048383719058937	0.5024203178133837	0.4526184637841726	0.15768651900745487	0.0044517143598461276	0.10177303905740531	0.2264554068289191	0.22721694287077082	0.3204027325541155	0.4673981241888537	0.45376158840321795	0.08425302053936459	4.023878307371725e-7	1.5297444031858176e-4
s__Actinomyces_SGB17132	0.0704136578070453	0.0520455484644534	-0.0315937427389172	0.172421058353008	1.35292373477699	0.176079995990927	0	0	0.5920338824137686	-0.2777477587993143	0.2710651066389792	0.3082219254810237	0.5642629669931086	0.16529860319883286	0.1287864258659473	0.2111101809438327	0.6229119535513851	0.05069111656057237	0.1741155284707871	0.7713814932267655	0.8695250223016735	0.1532543687327782	0.16140776006881769	0.3437693725335904	0.5024994098842819	0.23863006809199502	0.23027013341703406	0.3015613696350339	0.5024203178133837	-0.0797023399941001	0.15576728100391019	0.6122478219254454	0.7288719403313653	0.22645540682891888	0.22721694287077082	0.32040273255411594	0.4673981241888537	0.04605023782655509	0.08320030675388097	0.6030491670005278	0.7459874078765117
s__Actinomyces_sp_HMT897	0.0551449572825819	0.0624520607924791	-0.067258832630983	0.177548747196147	0.882996599036534	0.377238109045595	0	0	0.6614705091790272	0.2559633594468361	0.2708699451988491	0.3473661105491552	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	-0.1264897400762511	0.16133243235423028	0.43435225284120926	0.5812906231842025	-0.22941573387056177	0.23020849553612058	0.3204838371905886	0.5024203178133837	0.1382142541503294	0.15589126720067584	0.37978782613609596	0.539545611508842	NA	NA	NA	NA	0.09805230647769872	0.08323925433303819	0.26838270508705697	0.6530779331963468
s__Actinomyces_sp_ph3	-0.00490731679736972	0.0808707718424222	-0.163411117010473	0.153596483415734	-0.0606809689776634	0.951613288302413	0.0128524506923924	0.212981807720387	0.9878293378725188	-0.5706567619569376	0.2752033779933682	0.039142681047103174	0.5642629669931086	NA	NA	NA	NA	-0.053903384323279846	0.17411918352718922	0.7573405504399805	0.8623489581787704	0.010245883862901022	0.16117240245605097	0.9494583482079391	0.9660953827082595	-0.05611315442379575	0.2295000975419514	0.8074318553448329	0.8849065760975605	0.2049177285933316	0.15611358082896845	0.193485436033907	0.539545611508842	NA	NA	NA	NA	0.04009038855792642	0.08319763780592282	0.6507416523125964	0.7824679540985938
s__Adlercreutzia_equolifaciens	0.0580724478745062	0.0859762246329701	-0.110437855932841	0.226582751681853	0.675447754567216	0.49939133407199	0.0299108718871203	0.498172950755599	0.719085724179346	0.5102975773469265	0.27412291538341244	0.06408529565664095	0.5642629669931086	0.04891355481891044	0.12858627926007862	0.7109442351326822	0.8389723238614791	0.24225865203767036	0.1747249723522842	0.1664099222261196	0.5532400152755883	-0.36541253970084286	0.16251081748723578	0.024948816636724033	0.4376438251692008	0.29134099902520877	0.23066898759094362	0.207985489786527	0.5024203178133837	0.10155700467536988	0.15580581130311463	0.5184767023503565	0.6630433560177537	0.11565997185221019	0.22668145184069535	0.6109752418362875	0.7287884266211266	-0.0875501010630841	0.08322912508692301	0.322979260955071	0.6530779331963468
s__Agathobaculum_sp_Marseille_P7918	0.0683588417289497	0.0977579046015112	-0.123243130494115	0.259960813952014	0.699266642504251	0.484385409504424	0.0145714919469663	0.341772136473932	0.7055006820177128	0.255963359446836	0.2708699451988491	0.34736611054915534	0.5642629669931086	NA	NA	NA	NA	0.2215742772501443	0.17462093390336275	0.20535968539572377	0.5532400152755883	-0.21901369511570978	0.16165380448738942	0.1767173406223488	0.5024994098842819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10118891509467684	0.08324250159735702	0.25338720355371647	0.6530779331963468
s__Aggregatibacter_aphrophilus	-0.12747903394568	0.0682088060327341	-0.261165837198318	0.0062077693069568	-1.86895272561291	0.0616293917896078	0	0	0.3779346269231089	0.25596335944683635	0.2708699451988491	0.34736611054915467	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	-0.16993585043113996	0.16146197902632925	0.2939735526251976	0.5024994098842819	-0.3275664246648977	0.23098860032509547	0.15743748597977963	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	-0.12642137591278957	0.08327233778433496	0.15371870267089902	0.5601155923200409
s__Aggregatibacter_segnis	-0.00445184256413371	0.0840428354367342	-0.169172773178759	0.160269088050492	-0.0529711133733103	0.957754923577669	0.0177709482813494	0.351521422787476	0.9885080061264301	NA	NA	NA	NA	0.16529860319883213	0.1287864258659473	0.21111018094383455	0.6229119535513851	-0.17673548380399287	0.17442709755239724	0.3118890771692578	0.5532400152755883	0.15325436873277717	0.16140776006881769	0.34376937253359374	0.5024994098842819	-0.43781546144720845	0.2321875794744398	0.06011682268188204	0.5024203178133837	NA	NA	NA	NA	-0.11577205782043275	0.2266818187382039	0.6106302676390643	0.7287884266211266	0.06199024222129499	0.08320925919380881	0.48395472848418086	0.6530779331963468
s__Akkermansia_sp_BIOML_A66	0.0301020277698539	0.0598648943528082	-0.0872310090999455	0.147435064639653	0.502832721836112	0.615081885713506	5.1849983340378e-4	0.024131647521751	0.8158402779066797	0.25596335944683646	0.2708699451988491	0.34736611054915456	0.5642629669931086	0.15887546656224044	0.12876972177205712	0.22933480995974162	0.6229119535513851	0.13573662086926308	0.17428792360006726	0.43698631358705653	0.6394762346812083	NA	NA	NA	NA	NA	NA	NA	NA	-0.178250418141816	0.1560143712228009	0.25770965974640736	0.539545611508842	NA	NA	NA	NA	-0.011743600027951112	0.08318999870581793	0.8944870340236152	0.9454703079739881
s__Akkermansia_sp_KLE1798	0.0510536352968889	0.0729237235082786	-0.091874236397894	0.193981506991672	0.700096386206789	0.483867112532463	0.0126692145719664	0.35198386920039	0.7055006820177128	-0.34277703663862275	0.2717413647239775	0.20968275190806002	0.5642629669931086	0.00309252844429375	0.12856713246547716	0.9813044642485098	0.9880798690649552	-0.1324021892126828	0.174278206383882	0.4483073333060895	0.6502341288931969	0.1532543687327772	0.16140776006881769	0.3437693725335935	0.5024994098842819	-0.2294157338705616	0.23020849553612058	0.3204838371905889	0.5024203178133837	0.1985256333584759	0.15608854812727968	0.20767901816006373	0.539545611508842	NA	NA	NA	NA	0.21017203313119237	0.08341863178616123	0.017890343018492995	0.20164532172055477
s__Alistipes_dispar	0.0761763203454027	0.0520374218875104	-0.025815152402434	0.178167793093239	1.46387575675969	0.143227898482561	0	0	0.5513168889499792	-0.1555289773218506	0.2701750806243852	0.567020118694167	0.7314334199765141	0.022673696395654717	0.12857118654247826	0.8635916412967635	0.9273161199827502	0.004808537188175031	0.1740878239462379	0.9780070503674296	0.9911686359313805	0.23257063456127636	0.16171527795312615	0.1515685814462858	0.5024994098842819	0.2466529242119904	0.2303257633931245	0.2857156461305596	0.5024203178133837	0.09006691306644757	0.15578439684061265	0.5668348727036643	0.6932647085083499	-0.10532756772248487	0.22664915422121817	0.6431457722086169	0.7512742645235738	0.09372433725041229	0.0832349413503589	0.2900600739397907	0.6530779331963468
s__Alistipes_finegoldii	0.0920783563621558	0.0520740828485333	-0.0099849705489244	0.194141683273236	1.76821849421683	0.0770243835503922	0	0	0.4249380246953025	-0.20159988351169805	0.2704519298920914	0.45853485534229	0.6462724512020365	0.15368142685945368	0.12875669664501793	0.24487538515334276	0.6229119535513851	0.014008313834405543	0.17408970746104876	0.9359911481752965	0.970295711103319	0.18095859333883174	0.16150086556441148	0.26388815380057784	0.5024994098842819	0.3410368530498604	0.2311168669494203	0.1412719146230278	0.5024203178133837	0.2188790978962656	0.15617099947508442	0.16500594980418054	0.539545611508842	0.3343959335152275	0.22806957930038385	0.1437949151578425	0.4673981241888537	-0.012082815992816156	0.08319004072799446	0.8914579270330516	0.9445888946502554
s__Alistipes_montrealensis	-0.0571557363255529	0.0552216506028724	-0.165388182674037	0.0510767100229315	-1.03502404766184	0.30065768082988	0	0	0.6354886469571841	0.2559633594468361	0.2708699451988491	0.3473661105491551	0.5642629669931086	-0.10518914407484684	0.12865593508913928	0.42571582654139783	0.6229119535513851	-0.12550414720092046	0.17425886959234632	0.47225436444671576	0.6704980941867199	-0.22517203776375888	0.1616812746546089	0.1649290029197036	0.5024994098842819	0.2985647790543838	0.23072976967766878	0.19704825631976822	0.5024203178133837	NA	NA	NA	NA	0.02799292208154606	0.22650325832122953	0.9019393677223568	0.9345560111665334	-0.064281924837231455	0.08321076337893141	0.46794864273624226	0.6530779331963468
s__Alistipes_provencensis	0.0166164321633551	0.0894673852102442	-0.158736420639695	0.191969284966405	0.185726140585279	0.852659527743112	0.0343889028401513	0.497325212224012	0.959163193810064	-0.40676385873963766	0.27254294952154173	0.13773032582198189	0.5642629669931086	-0.23117985803664245	0.12899578789650668	0.08077042889673962	0.6229119535513851	0.00501109949885398	0.17408784558842733	0.9770808376511386	0.9907427654691504	-0.1547739049324751	0.16141246796162473	0.3390201563733275	0.5024994098842819	0.36109669733798805	0.23131731517582668	0.11964513136072043	0.5024203178133837	0.08109603099163094	0.155769461004639	0.6060475079051268	0.7251533618575683	0.4438272739174443	0.2292636485755626	0.053580708723483035	0.4673981241888537	0.09244466891812901	0.08323370336040466	0.29668981970322544	0.6530779331963468
s__Alistipes_SGB2300	-0.029810959106868	0.0530240917203	-0.133736269191605	0.0741143509778685	-0.562215365500641	0.573969293724684	0	0	0.7813355023133289	NA	NA	NA	NA	-0.03183764581423662	0.12857520036847495	0.8093735807138562	0.8991818838227263	-0.17673548380399218	0.17442709755239724	0.3118890771692597	0.5532400152755883	0.15325436873277826	0.16140776006881769	0.3437693725335902	0.5024994098842819	0.05762131638191003	0.22950255694529687	0.8023640129114764	0.8819971329899086	0.13821425415032867	0.15589126720067584	0.3797878261360984	0.539545611508842	-0.034143775713343025	0.2265086682345821	0.8805425848278321	0.919751275071882	-0.10302000393267433	0.08324444448951791	0.24490860744261597	0.6530779331963468
s__Alistipes_SGB2302	0.0915908216251556	0.0608628933660761	-0.0276982573672554	0.210879900617567	1.5048713026878	0.132357167568175	0	0	0.5338554000213382	0.34953637070440147	0.2718196802274547	0.2009634394904697	0.5642629669931086	0.16529860319883302	0.1287864258659473	0.21111018094383222	0.6229119535513851	-0.17673548380399276	0.17442709755239724	0.3118890771692581	0.5532400152755883	NA	NA	NA	NA	0.215957702609541	0.23012280355128747	0.34951433047878466	0.5356288796226238	NA	NA	NA	NA	NA	NA	NA	NA	0.0814490016107781	0.08322376655379246	0.35781790556639415	0.6530779331963468
s__Alistipes_SGB2305	-0.0858093772731536	0.0827849511085797	-0.248064899907879	0.0764461453615719	-1.03653352601014	0.299953307008109	0.00692169086025887	0.19502405468939	0.6354886469571841	NA	NA	NA	NA	NA	NA	NA	NA	0.2087625298197138	0.17456111884935394	0.23263103582322273	0.5532400152755883	-0.16993585043114026	0.16146197902632928	0.29397355262519675	0.5024994098842819	-0.22941573387056194	0.23020849553612058	0.3204838371905883	0.5024203178133837	NA	NA	NA	NA	NA	NA	NA	NA	-0.1264213759127902	0.08327233778433496	0.15371870267089685	0.5601155923200409
s__Alistipes_SGB2313	0.0558786632093643	0.0520542565744265	-0.0461458049185189	0.157903131337248	1.0734696235546	0.28306046073689	0	0	0.6354886469571841	0.3688908575719705	0.27205225211330947	0.17750251270302564	0.5642629669931086	-0.11529716229145727	0.12867382989634263	0.3826784920681472	0.6229119535513851	-0.01939930953425073	0.17409166700307496	0.9114461064099569	0.9543376878880726	0.17688349174212983	0.16148620568522465	0.27475091008370656	0.5024994098842819	0.23112026658784207	0.23021971602717883	0.31692500292235953	0.5024203178133837	0.17554377666972235	0.15600507048176634	0.2649789280567592	0.539545611508842	-0.18685972261645611	0.22698589834033908	0.4118028185361883	0.5580462095608775	0.0589324953471026	0.08320733717502603	0.5057669047444181	0.6691730334814487
s__Alistipes_sp_An31A	-0.0255174768670015	0.0697677535142627	-0.162259761037224	0.111224807303221	-0.365748867946349	0.714552477471081	0	0	0.8796339996771817	0.25596335944683635	0.2708699451988491	0.34736611054915467	0.5642629669931086	-0.14922525862685768	0.12874586590101741	0.25878907877532475	0.6229119535513851	0.020810647433778216	0.17409228445253333	0.9050334451891737	0.9503469186583169	0.15325436873277698	0.16140776006881769	0.3437693725335941	0.5024994098842819	-0.22941573387056177	0.23020849553612058	0.3204838371905886	0.5024203178133837	-0.047738059606232626	0.1557276496557594	0.7613820444525574	0.843708962010813	NA	NA	NA	NA	NA	NA	NA	NA
s__Alistipes_sp_An66	0.0876076563294466	0.0850183989520924	-0.0790253436399122	0.254240656298805	1.03045525920587	0.302796344479124	0.0128670066722213	0.509571355581096	0.6354886469571841	0.3455000389846932	0.2717727329474185	0.20613689214336103	0.5642629669931086	0.21416457555481283	0.12893508613820975	0.10557026888727081	0.6229119535513851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1382142541503288	0.15589126720067584	0.37978782613609807	0.539545611508842	0.22837192627343958	0.22722924254777918	0.3163504112092165	0.4673981241888537	-0.12642137591279082	0.08327233778433496	0.15371870267089485	0.5601155923200409
s__Alistipes_timonensis	0.091067837430374	0.0549687654428863	-0.016668963112313	0.198804637973061	1.6567197152171	0.097576155156437	0	0	0.4759965004746703	0.06671657032633475	0.2698425832961962	0.8057903314335468	0.8819303257908138	-0.028655139876784665	0.1285736534849186	0.8281126233475061	0.9058025208889932	0.10360419813945232	0.17420432236825154	0.5527991071553298	0.730844464422779	NA	NA	NA	NA	0.09353022136952795	0.22958036569868975	0.684648346412494	0.8104905930810252	0.12149873886448147	0.15584906469606516	0.4399525426984331	0.5955803734643809	0.23155304269614127	0.22724988536618013	0.3097002019191387	0.4673981241888537	0.11285795839018571	0.0832554787654872	0.2027701975558426	0.6286406891400022
s__Allisonella_histaminiformans	-0.0947381590560844	0.0713684374631763	-0.234617726116809	0.0451414080046403	-1.32745177593339	0.184359282151953	0.0138424603613558	0.375315669927867	0.6031998229442739	-0.17873464747071496	0.27030563530476354	0.510832726793711	0.688721034088119	-0.06964138532134723	0.12860602097838084	0.5978093216674644	0.7611225230430244	-0.2272994473033543	0.17464880776650415	0.1939627997881759	0.5532400152755883	0.11392370107480601	0.1613020282600712	0.4812871286940603	0.6244125768265004	4.1348546949592006e-5	0.22945494690859147	0.9998566662204371	0.9998566662204371	-0.5098489780696639	0.1582149397264259	0.0014054181213074303	0.048568635540996316	0.06036826643215977	0.2265437484411643	0.790496768060612	0.8560154191070771	0.004251896991545085	0.0831893756548605	0.9617003286970206	0.9778774500723278
s__Amedibacillus_dolichus	-0.0142171610738591	0.0789104528061101	-0.168878806577583	0.14044448442986401	-0.180168286561376	0.857020454652744	0.0216245615650531	0.475320106201677	0.9612270685198794	-0.11792766694457986	0.2700019217374801	0.6640520156482466	0.797248486646197	-0.08446068402698295	0.12862436452311107	0.5223499993076248	0.7012593374116965	-0.2582204358682779	0.1748115529036432	0.14040546271535784	0.5532400152755883	0.3027450786817231	0.16209197141161621	0.06254611059613834	0.5024994098842819	0.22980253472765255	0.23021103450694722	0.3196739214312084	0.5024203178133837	-0.3347711392588655	0.15679231676774388	0.03440010886367176	0.3024766968722854	0.02992107761502099	0.22650483897241427	0.895223370675287	0.930041911453496	0.10164905182751624	0.08324298655580693	0.25123757103920175	0.6530779331963468
s__Amedibacterium_intestinale	0.0382142902045041	0.0520451912769583	-0.0637924102668323	0.140220990675841	0.734252084907267	0.462795114693533	0	0	0.6887286967334277	-0.32362619468716974	0.27152766722832017	0.2359095217693902	0.5642629669931086	0.014933154794446174	0.12856884750041073	0.9099084547256218	0.9495845074489278	-0.09325574527051936	0.17418217016003457	0.5930992226314016	0.7560470559324767	-0.1699358504311417	0.16146197902632928	0.2939735526251927	0.5024994098842819	0.13897137071364313	0.22973174698929363	0.5464775816769156	0.7051634813871586	0.0767718264537854	0.15576282029240893	0.6253766068129525	0.7375473315270218	0.08535276260687147	0.22659526866612598	0.7072657353447191	0.7960050691801053	0.13683575580969148	0.08328657714333504	0.12263682813836062	0.5601155923200409
s__Anaerobutyricum_hallii	0.0191583435243355	0.0593880197296744	-0.0972400362589806	0.135556723307652	0.322596099542323	0.747001148045985	0.00418179472452284	0.160455319788315	0.8969830444659566	0.3599184821754569	0.27194290287822454	0.18810446547364112	0.5642629669931086	0.06017936799473813	0.12859615312614556	0.6484552819547229	0.7963485918742211	-0.20964025626732122	0.1745651037439113	0.2306835242669359	0.5532400152755883	0.16793892558961537	0.1614551946173371	0.2996632365094091	0.5024994098842819	0.10063070050854933	0.2296001249696518	0.6621675164796172	0.7949048288037612	0.011068816369249241	0.15570666598974095	0.9438600531197735	0.9662254869152733	0.32511332323758185	0.22798350133309161	0.15509691482436214	0.4673981241888537	-0.10588109785807229	0.08324754993744557	0.23206383480420748	0.6530779331963468
s__Anaerobutyricum_soehngenii	-0.00215380812382426	0.0933643908334012	-0.185144651595812	0.180837035348164	-0.0230688392501538	0.98159536174465	0.0396799034403141	0.545124781498228	0.9933431785740409	-0.027921086214636615	0.26978068995939636	0.9180290023771143	0.9530880298539032	-0.10469022982436978	0.12865509426208757	0.42791123018820276	0.6242719101520942	-0.3596193762786758	0.17548906017467839	0.04082012693991357	0.5532400152755883	0.3340866974555921	0.1622917609557429	0.040100903063590904	0.5002306652589117	0.5137294835789439	0.23320906665991878	0.028061588161565856	0.5024203178133837	-0.12955964157345012	0.15586873968817916	0.41027593377636506	0.5672127969973517	0.04218497509209293	0.2265173558826162	0.8527058386186921	0.901453314001467	-0.09296726523298508	0.08323420688218477	0.293970159319125	0.6530779331963468
s__Anaerococcus_obesiensis	0.13605982086361	0.0624719304505548	0.0136170871358319	0.258502554591389	2.17793527240684	0.0294108560334966	0	0	0.25218773455201027	0.36800186509809135	0.27204129948905353	0.17853211866961782	0.5642629669931086	NA	NA	NA	NA	NA	NA	NA	NA	0.17424798357913635	0.16147690174556284	0.2819382543659509	0.5024994098842819	0.22941573387056202	0.23020849553612058	0.320483837190588	0.5024203178133837	0.13821425415032895	0.15589126720067584	0.37978782613609763	0.539545611508842	NA	NA	NA	NA	0.09138417981889183	0.08323269029364326	0.3022604595933756	0.6530779331963468
s__Anaeroglobus_geminatus	0.0682357435137729	0.0624240873683028	-0.0541132194958824	0.190584706523428	1.09309957727025	0.274350081584744	0	0	0.6354886469571841	NA	NA	NA	NA	NA	NA	NA	NA	-0.16575754356647024	0.17438626325981563	0.3427871560012242	0.5660412413969678	NA	NA	NA	NA	-0.09464155154963205	0.22958336303085825	0.681110253853832	0.8089221698897663	0.22547763100140045	0.15619944585444162	0.152707737466202	0.539545611508842	0.19589685042920757	0.22703475163518874	0.38966024611267736	0.5389776937024605	0.08114001832173712	0.08322350546135981	0.359643182896331	0.6530779331963468
s__Anaeromassilibacillus_sp_An172	0.0670233253636335	0.0862590192062903	-0.102041245622444	0.236087896349711	0.777000781835298	0.437158309058525	0.0128622562109743	0.387507154621422	0.6835165453965613	NA	NA	NA	NA	-0.13256296441320944	0.12870818447608096	0.31564609610985145	0.6229119535513851	0.171498585142509	0.17440729269658595	0.32638957774885613	0.5532400152755883	NA	NA	NA	NA	NA	NA	NA	NA	0.290928218024449	0.15652698098579804	0.06556917757358889	0.4261337263091939	NA	NA	NA	NA	0.03488558995727943	0.08319560902507313	0.6936076693437714	0.8134288399861915
